vertex_id:int,label_id:int,title:string,genres:string,avgrating:double,year:double,gender:string,age:double,occupation:int,zip-code:string
16540,2,,,,,,,,
16541,2,,,,,,,,
16542,2,,,,,,,,
16543,2,,,,,,,,
16544,2,,,,,,,,
16545,2,,,,,,,,
16546,2,,,,,,,,
16547,2,,,,,,,,
16548,2,,,,,,,,
16549,2,,,,,,,,
16550,2,,,,,,,,
16551,2,,,,,,,,
16552,2,,,,,,,,
16553,2,,,,,,,,
16554,2,,,,,,,,
16555,2,,,,,,,,
16556,2,,,,,,,,
16557,2,,,,,,,,
16558,2,,,,,,,,
16559,2,,,,,,,,
16560,2,,,,,,,,
16561,2,,,,,,,,
16562,2,,,,,,,,
16563,2,,,,,,,,
16564,2,,,,,,,,
16565,2,,,,,,,,
16566,2,,,,,,,,
16567,2,,,,,,,,
16568,2,,,,,,,,
16569,2,,,,,,,,
16570,2,,,,,,,,
16571,2,,,,,,,,
16572,2,,,,,,,,
16573,2,,,,,,,,
16574,2,,,,,,,,
16575,2,,,,,,,,
16576,2,,,,,,,,
16577,2,,,,,,,,
16578,2,,,,,,,,
16579,2,,,,,,,,
16580,2,,,,,,,,
16581,2,,,,,,,,
16582,2,,,,,,,,
16583,2,,,,,,,,
16584,2,,,,,,,,
16585,2,,,,,,,,
16586,2,,,,,,,,
16587,2,,,,,,,,
16588,2,,,,,,,,
16589,2,,,,,,,,
16590,2,,,,,,,,
16591,2,,,,,,,,
16592,2,,,,,,,,
16593,2,,,,,,,,
16594,2,,,,,,,,
16595,2,,,,,,,,
16596,2,,,,,,,,
16597,2,,,,,,,,
16598,2,,,,,,,,
16599,2,,,,,,,,
16600,2,,,,,,,,
16601,2,,,,,,,,
16602,2,,,,,,,,
16603,2,,,,,,,,
16604,2,,,,,,,,
16605,2,,,,,,,,
16606,2,,,,,,,,
16607,2,,,,,,,,
16608,2,,,,,,,,
16609,2,,,,,,,,
16610,2,,,,,,,,
16611,2,,,,,,,,
16612,2,,,,,,,,
16613,2,,,,,,,,
16614,2,,,,,,,,
16615,2,,,,,,,,
16616,2,,,,,,,,
16617,2,,,,,,,,
16618,2,,,,,,,,
16619,2,,,,,,,,
16620,2,,,,,,,,
16621,2,,,,,,,,
16622,2,,,,,,,,
16623,2,,,,,,,,
16624,2,,,,,,,,
16625,2,,,,,,,,
16626,2,,,,,,,,
16627,2,,,,,,,,
16628,2,,,,,,,,
16629,2,,,,,,,,
16630,2,,,,,,,,
16631,2,,,,,,,,
16632,2,,,,,,,,
16633,2,,,,,,,,
16634,2,,,,,,,,
16635,2,,,,,,,,
16636,2,,,,,,,,
16637,2,,,,,,,,
16638,2,,,,,,,,
16639,2,,,,,,,,
16640,2,,,,,,,,
16641,2,,,,,,,,
16642,2,,,,,,,,
16643,2,,,,,,,,
16644,2,,,,,,,,
16645,2,,,,,,,,
16646,2,,,,,,,,
16647,2,,,,,,,,
16648,2,,,,,,,,
16649,2,,,,,,,,
16650,2,,,,,,,,
16651,2,,,,,,,,
16652,2,,,,,,,,
16653,2,,,,,,,,
16654,2,,,,,,,,
16655,2,,,,,,,,
16656,2,,,,,,,,
16657,2,,,,,,,,
16658,2,,,,,,,,
16659,2,,,,,,,,
16660,2,,,,,,,,
16661,2,,,,,,,,
16662,2,,,,,,,,
16663,2,,,,,,,,
16664,2,,,,,,,,
16665,2,,,,,,,,
16666,2,,,,,,,,
16667,2,,,,,,,,
16668,2,,,,,,,,
16669,2,,,,,,,,
16670,2,,,,,,,,
16671,2,,,,,,,,
16672,2,,,,,,,,
16673,2,,,,,,,,
16674,2,,,,,,,,
16675,2,,,,,,,,
16676,2,,,,,,,,
16677,2,,,,,,,,
16678,2,,,,,,,,
16679,2,,,,,,,,
16680,2,,,,,,,,
16681,2,,,,,,,,
16682,2,,,,,,,,
16683,2,,,,,,,,
16684,2,,,,,,,,
16685,2,,,,,,,,
16686,2,,,,,,,,
16687,2,,,,,,,,
16688,2,,,,,,,,
16689,2,,,,,,,,
16690,2,,,,,,,,
16691,2,,,,,,,,
16692,2,,,,,,,,
16693,2,,,,,,,,
16694,2,,,,,,,,
16695,2,,,,,,,,
16696,2,,,,,,,,
16697,2,,,,,,,,
16698,2,,,,,,,,
16699,2,,,,,,,,
16700,2,,,,,,,,
16701,2,,,,,,,,
16702,2,,,,,,,,
16703,2,,,,,,,,
16704,2,,,,,,,,
16705,2,,,,,,,,
16706,2,,,,,,,,
16707,2,,,,,,,,
16708,2,,,,,,,,
16709,2,,,,,,,,
16710,2,,,,,,,,
16711,2,,,,,,,,
16712,2,,,,,,,,
16713,2,,,,,,,,
16714,2,,,,,,,,
16715,2,,,,,,,,
16716,2,,,,,,,,
16717,2,,,,,,,,
16718,2,,,,,,,,
16719,2,,,,,,,,
16720,2,,,,,,,,
16721,2,,,,,,,,
16722,2,,,,,,,,
16723,2,,,,,,,,
16724,2,,,,,,,,
16725,2,,,,,,,,
16726,2,,,,,,,,
16727,2,,,,,,,,
16728,2,,,,,,,,
16729,2,,,,,,,,
16730,2,,,,,,,,
16731,2,,,,,,,,
16732,2,,,,,,,,
16733,2,,,,,,,,
16734,2,,,,,,,,
16735,2,,,,,,,,
16736,2,,,,,,,,
16737,2,,,,,,,,
16738,2,,,,,,,,
16739,2,,,,,,,,
16740,2,,,,,,,,
16741,2,,,,,,,,
16742,2,,,,,,,,
16743,2,,,,,,,,
16744,2,,,,,,,,
16745,2,,,,,,,,
16746,2,,,,,,,,
16747,2,,,,,,,,
16748,2,,,,,,,,
16749,2,,,,,,,,
16750,2,,,,,,,,
16751,2,,,,,,,,
16752,2,,,,,,,,
16753,2,,,,,,,,
16754,2,,,,,,,,
16755,2,,,,,,,,
16756,2,,,,,,,,
16757,2,,,,,,,,
16758,2,,,,,,,,
16759,2,,,,,,,,
16760,2,,,,,,,,
16761,2,,,,,,,,
16762,2,,,,,,,,
16763,2,,,,,,,,
16764,2,,,,,,,,
16765,2,,,,,,,,
16766,2,,,,,,,,
16767,2,,,,,,,,
16768,2,,,,,,,,
16769,2,,,,,,,,
16770,2,,,,,,,,
16771,2,,,,,,,,
16772,2,,,,,,,,
16773,2,,,,,,,,
16774,2,,,,,,,,
16775,2,,,,,,,,
16776,2,,,,,,,,
16777,2,,,,,,,,
16778,2,,,,,,,,
16779,2,,,,,,,,
16780,2,,,,,,,,
16781,2,,,,,,,,
16782,2,,,,,,,,
16783,2,,,,,,,,
16784,2,,,,,,,,
16785,2,,,,,,,,
16786,2,,,,,,,,
16787,2,,,,,,,,
16788,2,,,,,,,,
16789,2,,,,,,,,
16790,2,,,,,,,,
16791,2,,,,,,,,
16792,2,,,,,,,,
16793,2,,,,,,,,
16794,2,,,,,,,,
16795,2,,,,,,,,
16796,2,,,,,,,,
16797,2,,,,,,,,
16798,2,,,,,,,,
16799,2,,,,,,,,
16800,2,,,,,,,,
16801,2,,,,,,,,
16802,2,,,,,,,,
16803,2,,,,,,,,
16804,2,,,,,,,,
16805,2,,,,,,,,
16806,2,,,,,,,,
16807,2,,,,,,,,
16808,2,,,,,,,,
16809,2,,,,,,,,
16810,2,,,,,,,,
16811,2,,,,,,,,
16812,2,,,,,,,,
16813,2,,,,,,,,
16814,2,,,,,,,,
16815,2,,,,,,,,
16816,2,,,,,,,,
16817,2,,,,,,,,
16818,2,,,,,,,,
16819,2,,,,,,,,
16820,2,,,,,,,,
16821,2,,,,,,,,
16822,2,,,,,,,,
16823,2,,,,,,,,
16824,2,,,,,,,,
16825,2,,,,,,,,
16826,2,,,,,,,,
16827,2,,,,,,,,
16828,2,,,,,,,,
16829,2,,,,,,,,
16830,2,,,,,,,,
16831,2,,,,,,,,
16832,2,,,,,,,,
16833,2,,,,,,,,
16834,2,,,,,,,,
16835,2,,,,,,,,
16836,2,,,,,,,,
16837,2,,,,,,,,
16838,2,,,,,,,,
16839,2,,,,,,,,
16840,2,,,,,,,,
16841,2,,,,,,,,
16842,2,,,,,,,,
16843,2,,,,,,,,
16844,2,,,,,,,,
16845,2,,,,,,,,
16846,2,,,,,,,,
16847,2,,,,,,,,
16848,2,,,,,,,,
16849,2,,,,,,,,
16850,2,,,,,,,,
16851,2,,,,,,,,
16852,2,,,,,,,,
16853,2,,,,,,,,
16854,2,,,,,,,,
16855,2,,,,,,,,
16856,2,,,,,,,,
16857,2,,,,,,,,
16858,2,,,,,,,,
16859,2,,,,,,,,
16860,2,,,,,,,,
16861,2,,,,,,,,
16862,2,,,,,,,,
16863,2,,,,,,,,
16864,2,,,,,,,,
16865,2,,,,,,,,
16866,2,,,,,,,,
16867,2,,,,,,,,
16868,2,,,,,,,,
16869,2,,,,,,,,
16870,2,,,,,,,,
16871,2,,,,,,,,
16872,2,,,,,,,,
16873,2,,,,,,,,
16874,2,,,,,,,,
16875,2,,,,,,,,
16876,2,,,,,,,,
16877,2,,,,,,,,
16878,2,,,,,,,,
16879,2,,,,,,,,
16880,2,,,,,,,,
16881,2,,,,,,,,
16882,2,,,,,,,,
16883,2,,,,,,,,
16884,2,,,,,,,,
16885,2,,,,,,,,
16886,2,,,,,,,,
16887,2,,,,,,,,
16888,2,,,,,,,,
16889,2,,,,,,,,
16890,2,,,,,,,,
16891,2,,,,,,,,
16892,2,,,,,,,,
16893,2,,,,,,,,
16894,2,,,,,,,,
16895,2,,,,,,,,
16896,2,,,,,,,,
16897,2,,,,,,,,
16898,2,,,,,,,,
16899,2,,,,,,,,
16900,2,,,,,,,,
16901,2,,,,,,,,
16902,2,,,,,,,,
16903,2,,,,,,,,
16904,2,,,,,,,,
16905,2,,,,,,,,
16906,2,,,,,,,,
16907,2,,,,,,,,
16908,2,,,,,,,,
16909,2,,,,,,,,
16910,2,,,,,,,,
16911,2,,,,,,,,
16912,2,,,,,,,,
16913,2,,,,,,,,
16914,2,,,,,,,,
16915,2,,,,,,,,
16916,2,,,,,,,,
16917,2,,,,,,,,
16918,2,,,,,,,,
16919,2,,,,,,,,
16920,2,,,,,,,,
16921,2,,,,,,,,
16922,2,,,,,,,,
16923,2,,,,,,,,
16924,2,,,,,,,,
16925,2,,,,,,,,
16926,2,,,,,,,,
16927,2,,,,,,,,
16928,2,,,,,,,,
16929,2,,,,,,,,
16930,2,,,,,,,,
16931,2,,,,,,,,
16932,2,,,,,,,,
16933,2,,,,,,,,
16934,2,,,,,,,,
16935,2,,,,,,,,
16936,2,,,,,,,,
16937,2,,,,,,,,
16938,2,,,,,,,,
16939,2,,,,,,,,
16940,2,,,,,,,,
16941,2,,,,,,,,
16942,2,,,,,,,,
16943,2,,,,,,,,
16944,2,,,,,,,,
16945,2,,,,,,,,
16946,2,,,,,,,,
16947,2,,,,,,,,
16948,2,,,,,,,,
16949,2,,,,,,,,
16950,2,,,,,,,,
16951,2,,,,,,,,
16952,2,,,,,,,,
16953,2,,,,,,,,
16954,2,,,,,,,,
16955,2,,,,,,,,
16956,2,,,,,,,,
16957,2,,,,,,,,
16958,2,,,,,,,,
16959,2,,,,,,,,
16960,2,,,,,,,,
16961,2,,,,,,,,
16962,2,,,,,,,,
16963,2,,,,,,,,
16964,2,,,,,,,,
16965,2,,,,,,,,
16966,2,,,,,,,,
16967,2,,,,,,,,
16968,2,,,,,,,,
16969,2,,,,,,,,
16970,2,,,,,,,,
16971,2,,,,,,,,
16972,2,,,,,,,,
16973,2,,,,,,,,
16974,2,,,,,,,,
16975,2,,,,,,,,
16976,2,,,,,,,,
16977,2,,,,,,,,
16978,2,,,,,,,,
16979,2,,,,,,,,
16980,2,,,,,,,,
16981,2,,,,,,,,
16982,2,,,,,,,,
16983,2,,,,,,,,
16984,2,,,,,,,,
16985,2,,,,,,,,
16986,2,,,,,,,,
16987,2,,,,,,,,
16988,2,,,,,,,,
16989,2,,,,,,,,
16990,2,,,,,,,,
16991,2,,,,,,,,
16992,2,,,,,,,,
16993,2,,,,,,,,
16994,2,,,,,,,,
16995,2,,,,,,,,
16996,2,,,,,,,,
16997,2,,,,,,,,
16998,2,,,,,,,,
16999,2,,,,,,,,
17000,2,,,,,,,,
17001,2,,,,,,,,
17002,2,,,,,,,,
17003,2,,,,,,,,
17004,2,,,,,,,,
17005,2,,,,,,,,
17006,2,,,,,,,,
17007,2,,,,,,,,
17008,2,,,,,,,,
17009,2,,,,,,,,
17010,2,,,,,,,,
17011,2,,,,,,,,
17012,2,,,,,,,,
17013,2,,,,,,,,
17014,2,,,,,,,,
17015,2,,,,,,,,
17016,2,,,,,,,,
17017,2,,,,,,,,
17018,2,,,,,,,,
17019,2,,,,,,,,
17020,2,,,,,,,,
17021,2,,,,,,,,
17022,2,,,,,,,,
17023,2,,,,,,,,
17024,2,,,,,,,,
17025,2,,,,,,,,
17026,2,,,,,,,,
17027,2,,,,,,,,
17028,2,,,,,,,,
17029,2,,,,,,,,
17030,2,,,,,,,,
17031,2,,,,,,,,
17032,2,,,,,,,,
17033,2,,,,,,,,
17034,2,,,,,,,,
17035,2,,,,,,,,
17036,2,,,,,,,,
17037,2,,,,,,,,
17038,2,,,,,,,,
17039,2,,,,,,,,
17040,2,,,,,,,,
17041,2,,,,,,,,
17042,2,,,,,,,,
17043,2,,,,,,,,
17044,2,,,,,,,,
17045,2,,,,,,,,
17046,2,,,,,,,,
17047,2,,,,,,,,
17048,2,,,,,,,,
17049,2,,,,,,,,
17050,2,,,,,,,,
17051,2,,,,,,,,
17052,2,,,,,,,,
17053,2,,,,,,,,
17054,2,,,,,,,,
17055,2,,,,,,,,
17056,2,,,,,,,,
17057,2,,,,,,,,
17058,2,,,,,,,,
17059,2,,,,,,,,
17060,2,,,,,,,,
17061,2,,,,,,,,
17062,2,,,,,,,,
17063,2,,,,,,,,
17064,2,,,,,,,,
17065,2,,,,,,,,
17066,2,,,,,,,,
17067,2,,,,,,,,
17068,2,,,,,,,,
17069,2,,,,,,,,
17070,2,,,,,,,,
17071,2,,,,,,,,
17072,2,,,,,,,,
17073,2,,,,,,,,
17074,2,,,,,,,,
17075,2,,,,,,,,
17076,2,,,,,,,,
17077,2,,,,,,,,
17078,2,,,,,,,,
17079,2,,,,,,,,
17080,2,,,,,,,,
17081,2,,,,,,,,
17082,2,,,,,,,,
17083,2,,,,,,,,
17084,2,,,,,,,,
17085,2,,,,,,,,
17086,2,,,,,,,,
17087,2,,,,,,,,
17088,2,,,,,,,,
17089,2,,,,,,,,
17090,2,,,,,,,,
17091,2,,,,,,,,
17092,2,,,,,,,,
17093,2,,,,,,,,
17094,2,,,,,,,,
17095,2,,,,,,,,
17096,2,,,,,,,,
17097,2,,,,,,,,
17098,2,,,,,,,,
17099,2,,,,,,,,
17100,2,,,,,,,,
17101,2,,,,,,,,
17102,2,,,,,,,,
17103,2,,,,,,,,
17104,2,,,,,,,,
17105,2,,,,,,,,
17106,2,,,,,,,,
17107,2,,,,,,,,
17108,2,,,,,,,,
17109,2,,,,,,,,
17110,2,,,,,,,,
17111,2,,,,,,,,
17112,2,,,,,,,,
17113,2,,,,,,,,
17114,2,,,,,,,,
17115,2,,,,,,,,
17116,2,,,,,,,,
17117,2,,,,,,,,
17118,2,,,,,,,,
17119,2,,,,,,,,
17120,2,,,,,,,,
17121,2,,,,,,,,
17122,2,,,,,,,,
17123,2,,,,,,,,
17124,2,,,,,,,,
17125,2,,,,,,,,
17126,2,,,,,,,,
17127,2,,,,,,,,
17128,2,,,,,,,,
17129,2,,,,,,,,
17130,2,,,,,,,,
17131,2,,,,,,,,
17132,2,,,,,,,,
17133,2,,,,,,,,
17134,2,,,,,,,,
17135,2,,,,,,,,
17136,2,,,,,,,,
17137,2,,,,,,,,
17138,2,,,,,,,,
17139,2,,,,,,,,
17140,2,,,,,,,,
17141,2,,,,,,,,
17142,2,,,,,,,,
17143,2,,,,,,,,
17144,2,,,,,,,,
17145,2,,,,,,,,
17146,2,,,,,,,,
17147,2,,,,,,,,
17148,2,,,,,,,,
17149,2,,,,,,,,
17150,2,,,,,,,,
17151,2,,,,,,,,
17152,2,,,,,,,,
17153,2,,,,,,,,
17154,2,,,,,,,,
17155,2,,,,,,,,
17156,2,,,,,,,,
17157,2,,,,,,,,
17158,2,,,,,,,,
17159,2,,,,,,,,
17160,2,,,,,,,,
17161,2,,,,,,,,
17162,2,,,,,,,,
17163,2,,,,,,,,
17164,2,,,,,,,,
17165,2,,,,,,,,
17166,2,,,,,,,,
17167,2,,,,,,,,
17168,2,,,,,,,,
17169,2,,,,,,,,
17170,2,,,,,,,,
17171,2,,,,,,,,
17172,2,,,,,,,,
17173,2,,,,,,,,
17174,2,,,,,,,,
17175,2,,,,,,,,
17176,2,,,,,,,,
17177,2,,,,,,,,
17178,2,,,,,,,,
17179,2,,,,,,,,
17180,2,,,,,,,,
17181,2,,,,,,,,
17182,2,,,,,,,,
17183,2,,,,,,,,
17184,2,,,,,,,,
17185,2,,,,,,,,
17186,2,,,,,,,,
17187,2,,,,,,,,
17188,2,,,,,,,,
17189,2,,,,,,,,
17190,2,,,,,,,,
17191,2,,,,,,,,
17192,2,,,,,,,,
17193,2,,,,,,,,
17194,2,,,,,,,,
17195,2,,,,,,,,
17196,2,,,,,,,,
17197,2,,,,,,,,
17198,2,,,,,,,,
17199,2,,,,,,,,
17200,2,,,,,,,,
17201,2,,,,,,,,
17202,2,,,,,,,,
17203,2,,,,,,,,
17204,2,,,,,,,,
17205,2,,,,,,,,
17206,2,,,,,,,,
17207,2,,,,,,,,
17208,2,,,,,,,,
17209,2,,,,,,,,
17210,2,,,,,,,,
17211,2,,,,,,,,
17212,2,,,,,,,,
17213,2,,,,,,,,
17214,2,,,,,,,,
17215,2,,,,,,,,
17216,2,,,,,,,,
17217,2,,,,,,,,
17218,2,,,,,,,,
17219,2,,,,,,,,
17220,2,,,,,,,,
17221,2,,,,,,,,
17222,2,,,,,,,,
17223,2,,,,,,,,
17224,2,,,,,,,,
17225,2,,,,,,,,
17226,2,,,,,,,,
17227,2,,,,,,,,
17228,2,,,,,,,,
17229,2,,,,,,,,
17230,2,,,,,,,,
17231,2,,,,,,,,
17232,2,,,,,,,,
17233,2,,,,,,,,
17234,2,,,,,,,,
17235,2,,,,,,,,
17236,2,,,,,,,,
17237,2,,,,,,,,
17238,2,,,,,,,,
17239,2,,,,,,,,
17240,2,,,,,,,,
17241,2,,,,,,,,
17242,2,,,,,,,,
17243,2,,,,,,,,
17244,2,,,,,,,,
17245,2,,,,,,,,
17246,2,,,,,,,,
17247,2,,,,,,,,
17248,2,,,,,,,,
17249,2,,,,,,,,
17250,2,,,,,,,,
17251,2,,,,,,,,
17252,2,,,,,,,,
17253,2,,,,,,,,
17254,2,,,,,,,,
17255,2,,,,,,,,
17256,2,,,,,,,,
17257,2,,,,,,,,
17258,2,,,,,,,,
17259,2,,,,,,,,
17260,2,,,,,,,,
17261,2,,,,,,,,
17262,2,,,,,,,,
17263,2,,,,,,,,
17264,2,,,,,,,,
17265,2,,,,,,,,
17266,2,,,,,,,,
17267,2,,,,,,,,
17268,2,,,,,,,,
17269,2,,,,,,,,
17270,2,,,,,,,,
17271,2,,,,,,,,
17272,2,,,,,,,,
17273,2,,,,,,,,
17274,2,,,,,,,,
17275,2,,,,,,,,
17276,2,,,,,,,,
17277,2,,,,,,,,
17278,2,,,,,,,,
17279,2,,,,,,,,
17280,2,,,,,,,,
17281,2,,,,,,,,
17282,2,,,,,,,,
17283,2,,,,,,,,
17284,2,,,,,,,,
17285,2,,,,,,,,
17286,2,,,,,,,,
17287,2,,,,,,,,
17288,2,,,,,,,,
17289,2,,,,,,,,
17290,2,,,,,,,,
17291,2,,,,,,,,
17292,2,,,,,,,,
17293,2,,,,,,,,
17294,2,,,,,,,,
17295,2,,,,,,,,
17296,2,,,,,,,,
17297,2,,,,,,,,
17298,2,,,,,,,,
17299,2,,,,,,,,
17300,2,,,,,,,,
17301,2,,,,,,,,
17302,2,,,,,,,,
17303,2,,,,,,,,
17304,2,,,,,,,,
17305,2,,,,,,,,
17306,2,,,,,,,,
17307,2,,,,,,,,
17308,2,,,,,,,,
17309,2,,,,,,,,
17310,2,,,,,,,,
17311,2,,,,,,,,
17312,2,,,,,,,,
17313,2,,,,,,,,
17314,2,,,,,,,,
17315,2,,,,,,,,
17316,2,,,,,,,,
17317,2,,,,,,,,
17318,2,,,,,,,,
17319,2,,,,,,,,
17320,2,,,,,,,,
17321,2,,,,,,,,
17322,2,,,,,,,,
17323,2,,,,,,,,
17324,2,,,,,,,,
17325,2,,,,,,,,
17326,2,,,,,,,,
17327,2,,,,,,,,
17328,2,,,,,,,,
17329,2,,,,,,,,
17330,2,,,,,,,,
17331,2,,,,,,,,
17332,2,,,,,,,,
17333,2,,,,,,,,
17334,2,,,,,,,,
17335,2,,,,,,,,
17336,2,,,,,,,,
17337,2,,,,,,,,
17338,2,,,,,,,,
17339,2,,,,,,,,
17340,2,,,,,,,,
17341,2,,,,,,,,
17342,2,,,,,,,,
17343,2,,,,,,,,
17344,2,,,,,,,,
17345,2,,,,,,,,
17346,2,,,,,,,,
17347,2,,,,,,,,
17348,2,,,,,,,,
17349,2,,,,,,,,
17350,2,,,,,,,,
17351,2,,,,,,,,
17352,2,,,,,,,,
17353,2,,,,,,,,
17354,2,,,,,,,,
17355,2,,,,,,,,
17356,2,,,,,,,,
17357,2,,,,,,,,
17358,2,,,,,,,,
17359,2,,,,,,,,
17360,2,,,,,,,,
17361,2,,,,,,,,
17362,2,,,,,,,,
17363,2,,,,,,,,
17364,2,,,,,,,,
17365,2,,,,,,,,
17366,2,,,,,,,,
17367,2,,,,,,,,
17368,2,,,,,,,,
17369,2,,,,,,,,
17370,2,,,,,,,,
17371,2,,,,,,,,
17372,2,,,,,,,,
17373,2,,,,,,,,
17374,2,,,,,,,,
17375,2,,,,,,,,
17376,2,,,,,,,,
17377,2,,,,,,,,
17378,2,,,,,,,,
17379,2,,,,,,,,
17380,2,,,,,,,,
17381,2,,,,,,,,
17382,2,,,,,,,,
17383,2,,,,,,,,
17384,2,,,,,,,,
17385,2,,,,,,,,
17386,2,,,,,,,,
17387,2,,,,,,,,
17388,2,,,,,,,,
17389,2,,,,,,,,
17390,2,,,,,,,,
17391,2,,,,,,,,
17392,2,,,,,,,,
17393,2,,,,,,,,
17394,2,,,,,,,,
17395,2,,,,,,,,
17396,2,,,,,,,,
17397,2,,,,,,,,
17398,2,,,,,,,,
17399,2,,,,,,,,
17400,2,,,,,,,,
17401,2,,,,,,,,
17402,2,,,,,,,,
17403,2,,,,,,,,
17404,2,,,,,,,,
17405,2,,,,,,,,
17406,2,,,,,,,,
17407,2,,,,,,,,
17408,2,,,,,,,,
17409,2,,,,,,,,
17410,2,,,,,,,,
17411,2,,,,,,,,
17412,2,,,,,,,,
17413,2,,,,,,,,
17414,2,,,,,,,,
17415,2,,,,,,,,
17416,2,,,,,,,,
17417,2,,,,,,,,
17418,2,,,,,,,,
17419,2,,,,,,,,
17420,2,,,,,,,,
17421,2,,,,,,,,
17422,2,,,,,,,,
17423,2,,,,,,,,
17424,2,,,,,,,,
17425,2,,,,,,,,
17426,2,,,,,,,,
17427,2,,,,,,,,
17428,2,,,,,,,,
17429,2,,,,,,,,
17430,2,,,,,,,,
17431,2,,,,,,,,
17432,2,,,,,,,,
17433,2,,,,,,,,
17434,2,,,,,,,,
17435,2,,,,,,,,
17436,2,,,,,,,,
17437,2,,,,,,,,
17438,2,,,,,,,,
17439,2,,,,,,,,
17440,2,,,,,,,,
17441,2,,,,,,,,
17442,2,,,,,,,,
17443,2,,,,,,,,
17444,2,,,,,,,,
17445,2,,,,,,,,
17446,2,,,,,,,,
17447,2,,,,,,,,
17448,2,,,,,,,,
17449,2,,,,,,,,
17450,2,,,,,,,,
17451,2,,,,,,,,
17452,2,,,,,,,,
17453,2,,,,,,,,
17454,2,,,,,,,,
17455,2,,,,,,,,
17456,2,,,,,,,,
17457,2,,,,,,,,
17458,2,,,,,,,,
17459,2,,,,,,,,
17460,2,,,,,,,,
17461,2,,,,,,,,
17462,2,,,,,,,,
17463,2,,,,,,,,
17464,2,,,,,,,,
17465,2,,,,,,,,
17466,2,,,,,,,,
17467,2,,,,,,,,
17468,2,,,,,,,,
17469,2,,,,,,,,
17470,2,,,,,,,,
17471,2,,,,,,,,
17472,2,,,,,,,,
17473,2,,,,,,,,
17474,2,,,,,,,,
17475,2,,,,,,,,
17476,2,,,,,,,,
17477,2,,,,,,,,
17478,2,,,,,,,,
17479,2,,,,,,,,
17480,2,,,,,,,,
17481,2,,,,,,,,
17482,2,,,,,,,,
17483,2,,,,,,,,
17484,2,,,,,,,,
17485,2,,,,,,,,
17486,2,,,,,,,,
17487,2,,,,,,,,
17488,2,,,,,,,,
17489,2,,,,,,,,
17490,2,,,,,,,,
17491,2,,,,,,,,
17492,2,,,,,,,,
17493,2,,,,,,,,
17494,2,,,,,,,,
17495,2,,,,,,,,
17496,2,,,,,,,,
17497,2,,,,,,,,
17498,2,,,,,,,,
17499,2,,,,,,,,
17500,2,,,,,,,,
17501,2,,,,,,,,
17502,2,,,,,,,,
17503,2,,,,,,,,
17504,2,,,,,,,,
17505,2,,,,,,,,
17506,2,,,,,,,,
17507,2,,,,,,,,
17508,2,,,,,,,,
17509,2,,,,,,,,
17510,2,,,,,,,,
17511,2,,,,,,,,
17512,2,,,,,,,,
17513,2,,,,,,,,
17514,2,,,,,,,,
17515,2,,,,,,,,
17516,2,,,,,,,,
17517,2,,,,,,,,
17518,2,,,,,,,,
17519,2,,,,,,,,
17520,2,,,,,,,,
17521,2,,,,,,,,
17522,2,,,,,,,,
17523,2,,,,,,,,
17524,2,,,,,,,,
17525,2,,,,,,,,
17526,2,,,,,,,,
17527,2,,,,,,,,
17528,2,,,,,,,,
17529,2,,,,,,,,
17530,2,,,,,,,,
17531,2,,,,,,,,
17532,2,,,,,,,,
17533,2,,,,,,,,
17534,2,,,,,,,,
17535,2,,,,,,,,
17536,2,,,,,,,,
17537,2,,,,,,,,
17538,2,,,,,,,,
17539,2,,,,,,,,
17540,2,,,,,,,,
17541,2,,,,,,,,
17542,2,,,,,,,,
17543,2,,,,,,,,
17544,2,,,,,,,,
17545,2,,,,,,,,
17546,2,,,,,,,,
17547,2,,,,,,,,
17548,2,,,,,,,,
17549,2,,,,,,,,
17550,2,,,,,,,,
17551,2,,,,,,,,
17552,2,,,,,,,,
17553,2,,,,,,,,
17554,2,,,,,,,,
17555,2,,,,,,,,
17556,2,,,,,,,,
17557,2,,,,,,,,
17558,2,,,,,,,,
17559,2,,,,,,,,
17560,2,,,,,,,,
17561,2,,,,,,,,
17562,2,,,,,,,,
17563,2,,,,,,,,
17564,2,,,,,,,,
17565,2,,,,,,,,
17566,2,,,,,,,,
17567,2,,,,,,,,
17568,2,,,,,,,,
17569,2,,,,,,,,
17570,2,,,,,,,,
17571,2,,,,,,,,
17572,2,,,,,,,,
17573,2,,,,,,,,
17574,2,,,,,,,,
17575,2,,,,,,,,
17576,2,,,,,,,,
17577,2,,,,,,,,
17578,2,,,,,,,,
17579,2,,,,,,,,
17580,2,,,,,,,,
17581,2,,,,,,,,
17582,2,,,,,,,,
17583,2,,,,,,,,
17584,2,,,,,,,,
17585,2,,,,,,,,
17586,2,,,,,,,,
17587,2,,,,,,,,
17588,2,,,,,,,,
17589,2,,,,,,,,
17590,2,,,,,,,,
17591,2,,,,,,,,
17592,2,,,,,,,,
17593,2,,,,,,,,
17594,2,,,,,,,,
17595,2,,,,,,,,
17596,2,,,,,,,,
17597,2,,,,,,,,
17598,2,,,,,,,,
17599,2,,,,,,,,
17600,2,,,,,,,,
17601,2,,,,,,,,
17602,2,,,,,,,,
17603,2,,,,,,,,
17604,2,,,,,,,,
17605,2,,,,,,,,
17606,2,,,,,,,,
17607,2,,,,,,,,
17608,2,,,,,,,,
17609,2,,,,,,,,
17610,2,,,,,,,,
17611,2,,,,,,,,
